token,is_oov,tag
persen,False,CD
.,False,Z
,True,
Sektor,False,NN
pertanian,False,NN
tumbuh,False,VB
"5,08",False,CD
persen,False,CD
",",False,Z
khusus,False,JJ
-nya,True,PRP
disebabkan,False,VB
oleh,False,IN
perkebunan,False,NN
karena,False,SC
harga,False,NN
komoditas,False,NN
ekspor,False,NN
seperti,False,IN
CPO,False,FW
",",False,Z
karet,False,NN
",",False,Z
lada,False,NN
masih,False,MD
bagus,False,JJ
",",False,Z
kata,False,VB
-nya,True,PRP
,True,
Struktur,False,NN
PDB,False,NNP
kuartal,False,NN
II,False,NNP
2008,False,CD
masih,False,MD
didominasi,False,VB
oleh,False,IN
sektor,False,NN
industri,False,NN
pengolahan,False,NN
;,False,Z
sektor,False,NN
pertanian,False,NN
;,False,Z
serta,False,CC
sektor,False,NN
perdagangan,False,NN
",",False,Z
hotel,False,NN
dan,False,CC
restoran,False,NN
masing-masing,True,PRP
memberikan,False,VB
kontribusi,False,NN
sebesar,False,JJ
"27,3",False,CD
persen,False,CD
;,False,Z
"14,7",False,CD
persen,False,CD
;,False,Z
dan,False,CC
"14,3",False,CD
persen,False,CD
.,False,Z
,True,
Namun,False,CC
demikian,False,PR
",",False,Z
kata,False,VB
-nya,True,PRP
",",False,Z
BPS,False,NNP
mensinyalir,True,VB
terjadi,False,VB
penurunan,False,NN
kemampuan,False,NN
penciptaan,False,NN
nilai tambah,True,NN
pada,False,IN
sektor,False,NN
pertanian,False,NN
dibanding,False,VB
tahun,False,NN
sebelumnya,False,SC
.,False,Z
,True,
Ini,False,PR
mungkin,False,MD
terpengaruh,False,VB
pada,False,IN
faktor,False,NN
musiman,False,NN
sehingga,False,SC
cukup,False,RB
perlu,False,MD
kita,False,PRP
waspadai,True,VB
ke depan,True,RB
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Menurut,False,IN
penggunaan,False,NN
",",False,Z
pengeluaran,False,NN
konsumsi,False,NN
rumah tangga,True,NN
pada,False,IN
kuartal,False,NN
II,False,NNP
2008,False,CD
dibanding,False,VB
dengan,False,SC
kuartal,False,NN
I,False,NNP
2008,False,CD
meningkat,False,VB
sebesar,False,JJ
"1,1",False,CD
persen,False,CD
",",False,Z
sedangkan,False,CC
konsumsi,False,NN
pemerintah,False,NN
naik,False,VB
"21,2",False,CD
persen,False,CD
",",False,Z
pembentukan,False,NN
modal tetap,True,NN
bruto,False,NN
"2,4",False,CD
persen,False,CD
",",False,Z
ekspor,False,NN
barang,False,NN
dan,False,CC
jasa,False,NN
"5,2",False,CD
persen,False,CD
",",False,Z
serta,False,CC
impor,False,NN
barang,False,NN
dan,False,CC
jasa,False,NN
"5,4",False,CD
persen,False,CD
.,False,Z
,True,
Sedangkan,False,CC
jika,False,SC
dibanding,False,VB
dengan,False,SC
kuartal,False,NN
II,False,NNP
2007,False,CD
",",False,Z
pengeluaran,False,NN
konsumsi,False,NN
rumah tangga,True,NN
pada,False,IN
kuartal,False,NN
II,False,NNP
2008,False,CD
meningkat,False,VB
sebesar,False,JJ
"5,3",False,CD
persen,False,CD
",",False,Z
pengeluaran,False,NN
konsumsi,False,NN
pemerintah,False,NN
naik,False,VB
"2,2",False,CD
persen,False,CD
",",False,Z
pembentukan,False,NN
modal tetap,True,NN
bruto,False,NN
"12,8",False,CD
persen,False,CD
",",False,Z
ekspor,False,NN
barang,False,NN
dan,False,CC
jasa,False,NN
"16,1",False,CD
persen,False,CD
",",False,Z
serta,False,CC
impor,False,NN
barang,False,NN
dan,False,CC
jasa,False,NN
"16,7",False,CD
persen,False,CD
.,False,Z
,True,
Para,False,DT
Analis,False,NNP
Citi,True,NNP
Corp,False,NNP
memperkirakan,False,VB
pertumbuhan ekonomi,True,NN
Indonesia,False,NNP
pada,False,IN
2008,False,CD
sebesar,False,JJ
enam,False,CD
persen,False,CD
setelah,False,SC
BPS,False,NNP
mengumumkan,False,VB
pertumbuhan ekonomi,True,NN
Indonesia,False,NNP
kuartal,False,NN
I,False,NNP
sebesar,False,JJ
"6,39",False,CD
persen,False,CD
",",False,Z
Kamis,False,NNP
.,False,Z
,True,
Menurut,False,IN
para,False,DT
analis,False,NN
tersebut,False,PR
dalam,False,IN
siaran pers,True,NN
yang,False,SC
diterima,False,VB
ANTARA,False,NNP
",",False,Z
pertumbuhan ekonomi,True,NN
kuartal,False,NN
I,False,NNP
cukup,False,RB
mengejutkan,False,VB
",",False,Z
karena,False,SC
lebih,False,RB
tinggi,False,JJ
dari,False,IN
perkiraan,False,NN
semula,False,RB
yang,False,SC
mencapai,False,VB
"6,1",False,CD
persen,False,CD
,True,
dan,False,CC
lebih,False,RB
tinggi,False,JJ
dari,False,IN
pertumbuhan ekonomi,True,NN
kuartal,False,NN
I,False,NNP
yang,False,SC
mencapai,False,VB
"6,32",False,CD
persen,False,CD
.,False,Z
,True,
Mereka,False,PRP
mengatakan,False,VB
pertumbuhan,False,NN
yang,False,SC
membaik,False,VB
tersebut,False,PR
membuat,False,VB
tingkat,False,NN
risiko,False,NN
permintaan,False,NN
baik,False,JJ
dari,False,IN
dalam negeri,True,NN
maupun,False,CC
luar negeri,True,NN
menurun,False,VB
.,False,Z
,True,
Ia,False,PRP
mengatakan,False,VB
",",False,Z
pemerintah,False,NN
tetap,False,RB
menargetkan,False,VB
peningkatan,False,NN
penerimaan,False,NN
perpajakan,False,NN
tahun,False,NN
2009,False,CD
itu,False,PR
meskipun,False,SC
tarif,False,NN
pajak,False,NN
diturunkan,False,VB
dari,False,IN
30,False,CD
persen,False,CD
menjadi,False,VB
28,False,CD
persen,False,CD
untuk,False,IN
Pajak,False,NN
Penghasilan,False,NN
PPh,False,NN
Badan,False,NN
",",False,Z
dan,False,CC
dari,False,IN
35,False,CD
persen,False,CD
menjadi,False,VB
30,False,CD
persen,False,CD
untuk,False,IN
PPh,False,NN
Orang,False,NN
Pribadi,False,NN
sesuai,False,JJ
UU,False,NN
PPh,False,NN
baru,False,JJ
.,False,Z
,True,
Demikian,False,PR
pula,False,RB
",",False,Z
lanjut,False,VB
-nya,True,PRP
",",False,Z
untuk,False,IN
Usaha,False,NN
Kecil,False,JJ
Menengah,False,JJ
tarif,False,NN
pajak,False,NN
hanya,False,RB
sebesar,False,JJ
15,False,CD
persen,False,CD
atau,False,CC
diberikan,False,VB
keringanan,False,NN
sebesar,False,JJ
50,False,CD
persen,False,CD
lebih,False,RB
rendah,False,JJ
dari,False,IN
tarif,False,NN
PPh,False,NN
Badan,False,NNP
.,False,Z
,True,
Selain,False,CC
itu,False,PR
",",False,Z
kata,False,VB
Presiden,False,NNP
",",False,Z
telah,False,MD
ditetapkan,False,VB
kenaikan,False,NN
batas,False,NN
penghasilan,False,NN
tidak,False,NEG
kena,False,VB
pajak,False,NN
PTKP,True,NNP
dari,False,IN
saat,False,NN
ini,False,PR
sebesar,False,JJ
Rp,False,SYM
"13,2",False,CD
juta,False,CD
menjadi,False,VB
sebesar,False,JJ
Rp,False,SYM
"15,8",False,CD
juta,False,CD
untuk,False,IN
wajib pajak,True,NN
Orang,False,NN
Pribadi,False,NN
",",False,Z
sehingga,False,SC
dapat,False,MD
meringankan,False,VB
wajib pajak,True,NN
menengah,False,JJ
ke,False,IN
bawah,False,NN
.,False,Z
,True,
Ini,False,PR
semua,False,CD
adalah,False,VB
bentuk,False,NN
keadilan,False,NN
dalam,False,IN
kebijakan,False,NN
perpajakan,False,NN
kita,False,PRP
",",False,Z
keadilan,False,NN
yang,False,SC
disertai,False,VB
tanggung jawab,True,NN
.,False,Z
,True,
Kami,False,PRP
akan,False,MD
terus,False,RB
melakukan,False,VB
langkah-langkah,True,NN
perluasan,False,NN
basis,False,NN
pajak,False,NN
dan,False,CC
perbaikan,False,NN
sistem,False,NN
administrasi,False,NN
perpajakan,False,NN
untuk,False,SC
mencapai,False,VB
target,False,NN
yang,False,SC
terus,False,RB
meningkat,False,VB
tersebut,False,PR
",",False,Z
tegas,False,VB
Presiden,False,NN
.,False,Z
,True,
Presiden,False,NN
juga,False,RB
mengemukakan,False,VB
",",False,Z
untuk,False,IN
target,False,NN
penerimaan,False,NN
negara,False,NN
bukan,False,NEG
pajak,False,NN
PNBP,True,NN
dalam,False,IN
RAPBN,True,NN
tahun,False,NN
2009,False,CD
direncanakan,False,VB
mencapai,False,VB
Rp,False,SYM
"295,3",False,CD
triliun,False,CD
",",False,Z
berarti,False,VB
naik,False,VB
Rp,False,SYM
"12,5",False,CD
triliun,False,CD
dari,False,IN
APBN,False,NN
-,False,Z
P,False,NN
2008,False,CD
.,False,Z
,True,
Pemerintah,False,NN
menganggarkan,False,VB
subsidi,False,NN
sebesar,False,JJ
Rp,False,SYM
"227,2",False,CD
triliun,False,CD
atau,False,CC
"27,8",False,CD
persen,False,CD
dari,False,IN
total,False,NN
anggaran belanja,True,NN
pemerintah,False,NN
pusat,False,NN
dalam,False,IN
tahun,False,NN
2009,False,CD
",",False,Z
kata,False,VB
Presiden,False,NNP
Susilo,False,NNP
Bambang,False,NNP
Yudhoyono,False,NNP
dalam,False,IN
pidato kenegaraan,True,NN
mengenai,False,IN
RUU,False,NN
tentang,False,IN
APBN,False,NN
2009,False,CD
di,False,IN
depan,False,NN
rapat paripurna,True,NN
DPR,False,NNP
RI,False,NNP
di,False,IN
Jakarta,False,NNP
",",False,Z
Jumat,False,NNP
.,False,Z
,True,
Ia,False,PRP
mengatakan,False,VB
",",False,Z
subsidi,False,NN
itu,False,PR
akan,False,MD
dialokasikan,False,VB
terutama,False,JJ
untuk,False,IN
subsidi,False,NN
BBM,False,NN
sebesar,False,JJ
Rp,False,SYM
"101,4",False,CD
triliun,False,CD
",",False,Z
subsidi,False,NN
listrik,False,NN
sebesar,False,JJ
Rp,False,SYM
"60,4",False,CD
triliun,False,CD
",",False,Z
serta,False,CC
subsidi,False,NN
pangan,False,NN
",",False,Z
pupuk,False,NN
dan,False,CC
benih,False,NN
sebesar,False,JJ
Rp,False,SYM
32,False,CD
triliun,False,CD
.,False,Z
,True,
Pemerintah,False,NN
bertekad,False,VB
untuk,False,NN
menjaga,False,VB
stabilitas,False,NN
perekonomian,False,NN
melalui,False,VB
pengendalian harga,True,NN
BBM,False,NN
dan,False,CC
tarif,False,NN
dasar,False,NN
listrik,False,NN
.,False,Z
,True,
Namun,False,CC
demikian,False,PR
",",False,Z
Pemerintah,False,NN
akan,False,MD
terus,False,RB
memperbaiki,False,VB
kebijakan,False,NN
subsidi,False,NN
agar,False,SC
makin,False,RB
tepat,False,JJ
dan,False,CC
tidak,False,NEG
terjadi,False,VB
salah,False,JJ
sasaran,False,NN
",",False,Z
serta,False,CC
mengevaluasi,False,VB
anggaran,False,NN
subsidi,False,NN
berdasarkan,False,VB
perkembangan,False,NN
harga,False,NN
minyak,False,NN
di,False,IN
pasar,False,NN
dunia,False,NN
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Dalam,False,IN
kaitan,False,NN
dengan,False,IN
upaya,False,NN
penghematan,False,NN
subsidi,False,NN
listrik,False,NN
",",False,Z
saya,False,PRP
sangat,False,RB
menghargai,False,VB
pengertian,False,NN
masyarakat,False,NN
dan,False,CC
dunia,False,NN
usaha,False,NN
",",False,Z
terkait,False,VB
dengan,False,IN
kebijakan,False,NN
pergeseran,False,NN
jam kerja,True,NN
sektor,False,NN
industri,False,NN
untuk,False,SC
mengurangi,False,VB
beban,False,NN
puncak,False,NN
pemakaian,False,NN
listrik,False,NN
",",False,Z
kata,False,VB
Presiden,False,NNP
.,False,Z
,True,
Ia,False,PRP
mengatakan,False,VB
",",False,Z
dalam,False,IN
beberapa,False,CD
waktu,False,NN
ke depan,True,RB
",",False,Z
penyediaan,False,NN
energi,False,NN
listrik,False,NN
akan,False,MD
dapat,False,MD
bertambah,False,VB
melalui,False,VB
pembangunan,False,NN
pembangkit,False,NN
listrik,False,NN
10,False,CD
ribu,False,CD
megawatt,False,NND
yang,False,SC
sepenuh,False,JJ
-nya,True,PRP
didukung,False,VB
Pemerintah,False,NN
.,False,Z
,True,
Pemerintah,False,NN
menargetkan,False,VB
defisit,False,NN
anggaran,False,NN
sebesar,False,JJ
Rp,False,SYM
"99,6",False,CD
triliun,False,CD
dalam,False,IN
RAPBN,True,NN
2009,False,CD
,True,
"1,9",False,CD
persen,False,CD
dari,False,IN
PDB,False,NNP
Produk,False,NN
Domestik,False,JJ
Bruto,False,NNP
dengan,False,SC
pendapatan,False,NN
negara,False,NN
dan,False,CC
hibah,False,NN
direncanakan,False,VB
Rp,False,SYM
"1.022,6",False,CD
triliun,False,CD
",",False,Z
atau,False,CC
meningkat,False,VB
"14,3",False,CD
persen,False,CD
dari,False,IN
APBN,False,NN
-,False,Z
P,False,NN
tahun,False,NN
2008,False,CD
dan,False,CC
belanja,False,NN
negara,False,NN
mencapai,False,VB
Rp,False,SYM
"1.122,2",False,CD
triliun,False,CD
",",False,Z
atau,False,CC
naik,False,VB
"13,4",False,CD
persen,False,CD
dari,False,IN
APBN,False,NN
-,False,Z
P,False,NN
2008,False,CD
.,False,Z
,True,
Dengan,False,IN
besaran,False,NN
RAPBN,True,NN
tahun,False,NN
2009,False,CD
seperti,False,IN
itu,False,PR
",",False,Z
maka,False,SC
untuk,False,IN
pertama,False,OD
kali,False,NND
-nya,True,PRP
sejak,False,IN
Indonesia,False,NNP
merdeka,False,JJ
",",False,Z
pendapatan,False,NN
negara,False,NN
serta,False,CC
belanja,False,NN
negara,False,NN
dapat,False,MD
mencapai,False,VB
angka,False,NN
di,False,IN
atas,False,NN
Rp,False,SYM
1.000,False,CD
triliun,False,CD
",",False,Z
kata,False,VB
Presiden,False,NNP
Susilo,False,NNP
Bambang,False,NNP
Yudhoyono,False,NNP
di,False,IN
depan,False,NN
Rapat,False,NN
Paripurna,False,NN
DPR,False,NNP
RI,False,NNP
di,False,IN
Jakarta,False,NNP
",",False,Z
Jumat,False,NNP
.,False,Z
,True,
Hal,False,NN
ini,False,PR
",",False,Z
menurut,False,IN
Presiden,False,NNP
",",False,Z
menunjukkan,False,VB
",",False,Z
semakin,False,RB
jauh,False,JJ
meningkat,False,VB
-nya,True,PRP
volume,False,NN
APBN,False,NN
bila,False,SC
dibandingkan,False,VB
di,False,IN
tahun,False,NN
2005,False,CD
yang,False,SC
masih,False,MD
sekitar,False,IN
Rp,False,SYM
500,False,CD
triliun,False,CD
dan,False,CC
menunjukkan,False,VB
semakin,False,RB
penting,False,JJ
-nya,True,PRP
APBN,False,NN
dalam,False,IN
perekonomian,False,NN
dan,False,CC
pembangunan,False,NN
nasional,False,JJ
.,False,Z
,True,
sasaran,False,NN
yang,False,SC
hendak,False,MD
dicapai,False,VB
adalah,False,VB
penurunan,False,NN
angka,False,NN
kemiskinan,False,NN
menuju,False,VB
ke,False,IN
angka,False,NN
12,False,CD
-,False,Z
14,False,CD
persen,False,CD
,True,
peningkatan,False,NN
partisipasi,False,NN
jenjang pendidikan,True,NN
dasar,False,NN
hingga,False,IN
tingkat,False,NN
pendidikan tinggi,True,NN
,True,
peningkatan,False,NN
cakupan,False,NN
pelayanan,False,NN
kesehatan,False,NN
bagi,False,IN
masyarakat,False,NN
kurang,False,RB
mampu,False,JJ
secara,False,IN
cuma-cuma,True,RB
di,False,IN
kelas,False,NN
III,False,NN
Rumah Sakit,True,NN
",",False,Z
dan,False,CC
pelayanan,False,NN
kesehatan,False,NN
dasar,False,NN
bagi,False,IN
seluruh,False,CD
penduduk,False,NN
di,False,IN
Puskesmas,False,NN
.,False,Z
,True,
peningkatan,False,NN
aksesibilitas,False,NN
pelayanan,False,NN
transportasi,False,NN
yang,False,SC
terjangkau,False,VB
bagi,False,IN
seluruh,False,CD
lapisan,False,NN
masyarakat,False,NN
.,False,Z
,True,
PT,False,NNP
Sunson,True,NNP
Textile,False,NNP
Manufacturer,True,NNP
Tbk,False,NNP
SSTM,True,NNP
semester,False,NN
I,False,NNP
2008,False,CD
membukukan,False,VB
laba bersih,True,NN
Rp,False,SYM
"15,888",False,CD
miliar,False,CD
atau,False,CC
naik,False,VB
275,False,CD
persen,False,CD
dibandingkan,False,VB
periode,False,NN
yang,False,SC
sama,False,JJ
2007,False,CD
sebesar,False,JJ
Rp,False,SYM
"4,881",False,CD
miliar,False,CD
.,False,Z
,True,
Meski,False,SC
demikian,False,PR
laba,False,NN
usaha,False,NN
turun,False,VB
menjadi,False,VB
Rp,False,SYM
"1,135",False,CD
miliar,False,CD
dibanding,False,VB
periode,False,NN
sebelumnya,False,SC
Rp,False,SYM
"4,742",False,CD
miliar,False,CD
,True,
namun,False,CC
pos,False,NN
luar biasa,True,JJ
melonjak,False,VB
tajam,False,JJ
sebesar,False,JJ
Rp,False,SYM
"27,711",False,CD
miliar,False,CD
.,False,Z
Ini,False,PR
menjadi,False,VB
pemicu,False,NN
kenaikan,False,NN
laba bersih,True,NN
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Pemerintah,False,NN
akan,False,MD
melelang,False,VB
tiga,False,CD
seri,False,NN
surat,False,NN
utang,False,NN
negara,False,NN
SUN,False,NN
dengan,False,IN
jumlah,False,NN
indikatif,True,JJ
Rp,False,SYM
3,False,CD
triliun,False,CD
",",False,Z
bersamaan,False,VB
dengan,False,IN
penerbitan,False,NN
sukuk,False,X
negara,False,NN
dalam,False,IN
rupiah,False,NN
yaitu,False,SC
pada,False,IN
26,False,CD
Agustus,False,NNP
2008,False,CD
.,False,Z
,True,
Kepala,False,NNP
Biro,False,NNP
Humas,False,NNP
Depkeu,True,NNP
Samsuar,True,NNP
Said,False,NNP
dalam,False,IN
keterangan,False,NN
-nya,True,PRP
di,False,IN
Jakarta,False,NNP
",",False,Z
Selasa,False,NNP
",",False,Z
menyebutkan,False,VB
",",False,Z
3,False,CD
seri,False,NN
SUN,False,NN
dimaksud,False,VB
adalah,False,VB
SPN20090731,True,NNP
",",False,Z
FR0036,True,NNP
",",False,Z
dan,False,CC
FR0050,True,NNP
.,False,Z
,True,
SPN20090731,True,NNP
jatuh tempo,True,VB
pada,False,IN
31,False,CD
Juli,False,NNP
2009,False,CD
dengan,False,IN
pembayaran,False,NN
bunga,False,NN
secara,False,IN
diskonto,False,NN
",",False,Z
kata,False,VB
Samsuar,True,NNP
.,False,Z
,True,
Sementara,False,SC
Seri,False,NNP
FR0036,True,NNP
memiliki,False,VB
tingkat,False,NN
bunga,False,NN
tetap,False,RB
sebesar,False,JJ
"11,5",False,CD
persen,False,CD
dan,False,CC
jatuh tempo,True,VB
15,False,CD
September,False,NNP
2019,False,CD
.,False,Z
Dan,False,CC
FRoo50,True,NNP
dengan,False,IN
tingkat,False,NN
bunga,False,NN
tetap,False,RB
sebesar,False,JJ
"10,5",False,CD
persen,False,CD
akan,False,MD
jatuh tempo,True,VB
15,False,CD
Juli,False,NNP
2038,False,CD
.,False,Z
,True,
Pembayaran,False,NN
kupon,False,NN
FR0036,True,NNP
dilakukan,False,VB
pada,False,IN
15,False,CD
Maret,False,NNP
dan,False,CC
15,False,CD
September,False,NNP
setiap,False,CD
tahun,False,NN
-nya,True,PRP
",",False,Z
sedangkan,False,CC
pembayaran,False,NN
kupon,False,NN
FR0050,True,NNP
dilakukan,False,VB
tiap,False,CD
15,False,CD
Januari,False,NNP
dan,False,CC
15,False,CD
Juli,False,NNP
setiap,False,CD
tahun,False,NN
-nya,True,PRP
.,False,Z
,True,
Peserta,False,NN
lelang,False,NN
dapat,False,MD
mengajukan,False,VB
penawaran,False,NN
pembelian,False,NN
kompetitif,False,JJ
dan,False,CC
non,False,NEG
kompetitif,False,JJ
.,False,Z
,True,
Alokasi,False,NN
pembelian,False,NN
non,False,NEG
kompetitif,False,JJ
untuk,False,IN
SUN,False,NN
seri,False,NN
SPN20090731,True,NNP
adalah,False,VB
sebesar,False,JJ
50,False,CD
persen,False,CD
",",False,Z
sedangkan,False,CC
untuk,False,IN
seri,False,NN
FR0036,True,NNP
dan,False,CC
FR0050,True,NNP
adalah,False,VB
sebesar,False,JJ
20,False,CD
persen,False,CD
.,False,Z
,True,
Pemerintah,False,NN
memiliki,False,VB
hak,False,NN
untuk,False,SC
menjual,False,VB
ketiga,False,CD
seri,False,NN
SUN,False,NN
itu,False,PR
lebih,False,RB
besar,False,JJ
atau,False,CC
lebih,False,RB
kecil,False,JJ
dari,False,IN
jumlah,False,NN
indikatif,True,JJ
yang,False,SC
ditentukan,False,VB
.,False,Z
,True,
Kamar,False,NNP
Dagang,False,NNP
dan,False,NNP
Industri,False,NNP
Kadin,False,NNP
Indonesia,False,NNP
mengatakan,False,VB
",",False,Z
tantangan,False,NN
pemerintah,False,NN
pada,False,IN
2009,False,CD
adalah,False,VB
mengendalikan,False,VB
inflasi,False,NN
yang,False,SC
diperkirakan,False,VB
masih,False,MD
akan,False,MD
liar,False,JJ
hingga,False,IN
awal,False,NN
tahun,False,NN
depan,False,NN
mengingat,False,VB
masih,False,MD
sulit,False,JJ
diprediksi,False,VB
-nya,True,PRP
harga,False,NN
minyak,False,NN
dan,False,CC
harga,False,NN
komoditas,False,NN
dunia,False,NN
.,False,Z
,True,
Kalau,False,SC
laju inflasi,True,NN
liar,False,JJ
",",False,Z
kemerosotan,False,NN
daya beli,True,NN
akan,False,MD
meluas,False,VB
ke,False,IN
kelompok,False,NN
kelas menengah,True,NN
.,False,Z
,True,
Sekarang,False,NN
ini,False,PR
kekuatan,False,NN
permintaan,False,NN
dalam negeri,True,JJ
masih,False,MD
lumayan,False,RB
karena,False,SC
daya beli,True,NN
kelas,False,NN
menengah,False,JJ
kita,False,PRP
masih,False,MD
terjaga,False,VB
",",False,Z
kata,False,VB
Ketua,False,NNP
Komite,False,NNP
Tetap,False,NNP
Fiskal,False,NNP
dan,False,NNP
Moneter,False,NNP
Kadin,False,NNP
",",False,Z
Bambang,False,NNP
Soesatyo,True,NNP
di,False,IN
Jakarta,False,NNP
",",False,Z
Selasa,False,NNP
.,False,Z
,True,
Bambang,False,NNP
menambahkan,False,VB
",",False,Z
pengendalian,False,NN
inflasi,False,NN
akan,False,MD
menjadi,False,VB
kunci,False,NN
keberhasilan,False,NN
pemerintahan,False,NN
Presiden,False,NNP
Yudhoyono,False,NNP
pada,False,IN
tahun,False,NN
depan,False,NN
",",False,Z
terlebih,False,RB
mengingat,False,VB
target,False,NN
pertumbuhan ekonomi,True,NN
2009,False,CD
yang,False,SC
sebesar,False,JJ
"6,2",False,CD
persen,False,CD
dengan,False,SC
mengandalkan,False,VB
pada,False,IN
konsumsi,False,NN
dalam negeri,True,JJ
",",False,Z
ekspor,False,NN
migas,False,NN
dan,False,CC
produk,False,NN
pertambangan,False,NN
",",False,Z
serta,False,CC
ekspor,False,NN
produk,False,NN
perkebunan,False,NN
.,False,Z
,True,
Namun,False,CC
persoalan,False,NN
-nya,True,PRP
adalah,False,VB
apakah,False,WH
pertumbuhan,False,NN
yang,False,SC
dicapai,False,VB
nanti,False,SC
berkualitas,False,VB
",",False,Z
sehingga,False,SC
mampu,False,JJ
meningkatkan,False,VB
daya beli,True,NN
masyarakat,False,NN
",",False,Z
memerangi,False,VB
kemiskinan,False,NN
dan,False,CC
menyerap,False,VB
tenaga kerja,True,NN
baru,False,JJ
maupun,False,CC
tenaga kerja,True,NN
lama,False,JJ
yang,False,SC
kini,False,NN
masih,False,MD
berstatus,False,VB
pengangguran,False,NN
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Dia,False,PRP
mengingatkan,False,VB
",",False,Z
langkah,False,NN
perbankan,False,NN
yang,False,SC
kemungkinan,False,NN
akan,False,MD
terus,False,RB
menyesuaikan,False,VB
suku,False,NN
bunga,False,NN
kredit,False,NN
serta,False,CC
hajatan,False,NN
nasional,False,JJ
Pemilu,False,NN
legislatif,False,JJ
dan,False,CC
eksekutif,False,NN
bisa,False,MD
menjadi,False,VB
batu sandungan,True,NN
yang,False,SC
harus,False,MD
diwaspadai,False,VB
.,False,Z
,True,
Sulit,False,JJ
berharap,False,VB
adanya,False,NN
ekspansi,False,NN
investasi,False,NN
yang,False,SC
signifikan,False,JJ
karena,False,SC
kondisi,False,NN
yang,False,SC
tidak,False,NEG
kondusif,False,JJ
bagi,False,IN
pengusaha,False,NN
karena,False,SC
meningkat,False,VB
-nya,True,PRP
bobot,False,NN
risiko,False,NN
",",False,Z
jelas,False,JJ
-nya,True,PRP
.,False,Z
,True,
Menkeu,False,NNP
Sri,False,NNP
Mulyani,False,NNP
Indrawati,False,NNP
mengatakan,False,VB
",",False,Z
berdasarkan,False,VB
catatan,False,NN
realisasi,False,NN
pencapaian,False,NN
kinerja,False,NN
ekonomi,False,NN
hingga,False,IN
Juni,False,NNP
2008,False,CD
",",False,Z
pihak,False,NN
-nya,True,PRP
memperkirakan,False,VB
pertumbuhan ekonomi,True,NN
pada,False,IN
kuartal,False,NN
II,False,NNP
sebesar,False,JJ
"6,1",False,CD
persen,False,CD
",",False,Z
sehingga,False,SC
pertumbuhan ekonomi,True,NN
semester,False,NN
I,False,NNP
2008,False,CD
mencapai,False,VB
sekitar,False,IN
